"id","ad_title","date_activ","date_modif","date_expire","individual","price","flat_area","flat_rooms","flat_furnished","flat_rent","flat_deposit","flat_for_students","building_floor_num","flat_balcony","flat_utility_room","flat_garage","flat_basement","flat_garden","flat_tarrace","flat_lift","flat_two_level","flat_kitchen_sep","flat_air_cond","flat_nonsmokers","flat_washmachine","flat_dishwasher","flat_fridge","flat_cooker","flat_oven","flat_internet","flat_television","flat_anti_blinds","flat_monitoring","flat_closed_area","quarter"
5161,"Mieszkanie 46m ul Krauthofera16 przy Głogowskiej",2019-09-06,2019-09-06,2019-10-06,TRUE,1760,46,2,TRUE,240,2500,,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,"Grunwald"
11112,"Na wynajem 2 pokoje, wysoki standard, Wilda",2020-05-04,2020-05-04,2020-06-03,,1500,40,2,TRUE,280,1500,FALSE,5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,"Wilda"
4959,"Mieszkanie, 69 m², Poznań",2019-08-30,2019-09-06,2019-09-29,FALSE,1400,-999,3,FALSE,0,0,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Piątkowo"
5186,"2pok. 60m2 ul.Stanislawa Wyspianskiego",2019-09-06,2019-09-06,2019-10-06,FALSE,1100,61,2,FALSE,0,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,"Grunwald"
6010,"2 pok. na mieszkanie lub biuro",2019-10-01,2019-10-01,2019-10-31,FALSE,1600,40,2,FALSE,350,1950,TRUE,11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,"Jeżyce"
6916,"Wilczak Nowe Osiedle",2019-11-07,2019-11-07,2019-12-07,FALSE,1500,47,2,FALSE,0,0,FALSE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,"Winogrady"
15751,"BEZPOŚREDNIO wynajmę mieszkanie 4-pokojowe centrum",2020-09-09,2020-09-19,2020-10-09,TRUE,2500,-999,4,TRUE,700,3000,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Stare Miasto"
13440,"Mieszkanie w świetnej lokalizacji 2-pokoje wynajem",2020-07-13,2020-09-11,2020-09-21,TRUE,1500,35,2,TRUE,365,2500,FALSE,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Dębiec"
14018,"Mieszkanie, 69 m², Poznań",2020-07-31,2020-08-30,2020-09-29,FALSE,1300,69,3,FALSE,0,0,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Piątkowo"
12347,"Do najmu ładna kawalerka z dużym tarasem Grunwald",2020-06-09,2020-07-16,2020-08-08,FALSE,1400,35,1,TRUE,0,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Grunwald"
11672,"2 pok. blisko Malty, po całkowitym remoncie",2020-05-21,2020-06-02,2020-07-20,FALSE,1700,48,2,,520,2220,FALSE,5,TRUE,FALSE,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Rataje"
14858,"***Nowoczesny apartament z 2 sypialniami i garażem",2020-08-22,2020-09-21,2020-10-21,,2500,70,3,TRUE,600,2500,FALSE,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Zawady"
825,"Wynajmę 2- pokojowe mieszkanie 50m2. ul.Saperska",2018-05-10,2019-07-31,2019-08-30,TRUE,1900,50,2,TRUE,300,2000,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,"Wilda"
11291,"Wynajmę apartament,2 pok.45m,garaż,Poznań,Grunwald",2020-05-10,2020-05-31,2020-06-09,TRUE,1600,45,-9,TRUE,420,2500,FALSE,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Grunwald"
10466,"Poznań Grunwald 2 pok, zgoda na zwierzęta",2020-04-09,2020-04-09,2020-05-09,FALSE,1300,34,2,TRUE,350,2000,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,"Grunwald"
4372,"2pok. mieszkanie ul. Konarskiego, Śródka, Malta",2019-08-06,2019-08-06,2019-09-05,TRUE,1700,-999,2,,0,1700,,0,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Śródka"
13342,"kawalerka z wyposażeniem",2020-07-10,2020-07-10,2020-08-09,FALSE,1100,40,-9,FALSE,0,0,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Piątkowo"
3312,"Grunwald, ul.Włodkowica 2 pok",2019-06-30,2019-07-10,2019-07-30,FALSE,1400,57.52,2,FALSE,0,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Grunwald"
6037,"2 pokojowe mieszkanie, RATAJE +balkon ! doskonała",2019-10-02,2019-10-02,2019-11-01,FALSE,1550,38,2,TRUE,385,2000,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Rataje"
15842,"Kawalerka przy Śródce blisko tramwaj, tanio",2020-09-11,2020-09-11,2020-10-11,FALSE,1200,24,1,,200,0,FALSE,4,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Śródka"
13418,"mieszkanie 5 pokoi- świetna lokalizacja, Zobacz ko",2020-07-13,2020-07-13,2020-08-12,FALSE,3980,100.4,5,FALSE,0,0,FALSE,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Jeżyce"
16283,"Duże 2-pokojowe mieszkanie + salon / Arena",2020-09-22,2020-09-22,2020-10-22,FALSE,1480,55,2,TRUE,550,2500,TRUE,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Łazarz"
11456,"Kawalerka ul Dmowskiego z balkonem",2020-05-14,2020-09-21,2020-10-22,FALSE,1200,-999,,TRUE,200,1400,TRUE,4,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,
8537,"Mieszkanie na wynajem Wilda",2020-01-25,2020-01-28,2020-02-24,TRUE,1800,48,3,TRUE,600,2000,FALSE,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,TRUE,"Górna Wilda"
14516,"mieszkanie 2 pok. przy Mtp",2020-08-13,2020-08-13,2020-09-12,FALSE,1600,34,-9,,0,0,FALSE,4,TRUE,FALSE,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Centrum"
2268,"Jeżyce. Trzypokojowe umeblowane 1380zł.",2019-05-21,2019-06-02,2019-06-20,FALSE,1280,56,3,FALSE,670,2000,FALSE,10,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Grunwald"
966,"Piękne mieszkanie dwupokojowe 38m2 POZNAŃ, Dębiec",2018-07-28,2020-09-20,2020-10-10,,1300,38,2,FALSE,490,2000,FALSE,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dębiec"
11526,"Mieszkanie w Poznaniu na ul. Świt wynajem",2020-05-18,2020-05-18,2020-06-17,FALSE,1200,39,2,,400,0,FALSE,5,FALSE,FALSE,,TRUE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Grunwald"
7732,"Mieszkanie dwupok z garażem, P-ń Marcelin OD ZARAZ",2019-12-13,2019-12-13,2020-01-12,,2000,40,2,TRUE,406,2000,FALSE,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Grunwald"
6770,"Bardzo Jasne, Przestronne Dwa Pokoje",2019-11-02,2019-11-11,2019-12-02,FALSE,1600,-999,2,FALSE,0,2500,,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,"Łazarz"
14714,"Piątkowo Opieńskiego 2 niezależne PSKT, KamMorask",2020-08-18,2020-08-21,2020-09-17,TRUE,1350,51,2,FALSE,410,1500,TRUE,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,"Piątkowo"
5772,"Kawalerka LOFT-Centrum, MTP, Bałtyk - Bezpośrednio",2019-09-23,2020-08-04,2020-08-10,TRUE,1500,,-9,TRUE,300,2000,TRUE,4,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
11351,"Grochowska/Grunwaldzka 2 pokoje po remoncie",2020-05-12,2020-06-11,2020-07-11,FALSE,1800,56,-9,TRUE,450,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,"Grunwald"
14735,"Duża kawalerka ul. Głogowska blisko Dworca",2020-08-19,2020-08-19,2020-09-18,FALSE,1400,43.78,1,FALSE,0,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fabianowo"
4911,"3 pokojowe np. dla pracowników Grunwald ul.Modra",2019-08-28,2019-11-26,2019-12-26,,1400,60,3,FALSE,480,1400,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Grunwald"
1302,"Umeblowane I Wyposażone W Pełni",2018-12-18,2019-12-10,2020-01-06,FALSE,1500,41,2,FALSE,420,0,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,"Wilda"
5029,"ul. Pogodna 2pok, 54m2, 1300 zł",2019-09-02,2019-10-02,2019-11-01,FALSE,1300,54,-9,,550,1800,FALSE,3,TRUE,FALSE,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Górczyn"
12265,"Mieszkanie, 70 m², Poznań",2020-06-08,2020-07-08,2020-08-07,FALSE,1800,70,3,FALSE,0,1800,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,"Łazarz"
8538,"2 pokojowe przy rondzie Rataje",2020-01-25,2020-02-24,2020-03-25,FALSE,1500,42,-9,FALSE,0,0,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,"Rataje"
10911,"Mieszkanie, 55,10 m², Poznań",2020-04-29,2020-05-29,2020-06-28,FALSE,1500,55.1,2,FALSE,545,0,FALSE,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Górczyn"
7033,"3 pokojowe. Centrum Jeżyc Wawrzyniaka/Jackowskiego",2019-11-13,2019-11-27,2019-12-13,TRUE,2700,92,3,FALSE,370,2700,TRUE,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,"Jeżyce"
10042,"Na wynajem kawalerka ul.Naramowicka",2020-03-20,2020-03-20,2020-04-19,FALSE,970,41,1,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Stare Miasto"
11073,"4-pokoje centrum dla pracujących lub studentów",2020-05-04,2020-05-28,2020-06-03,TRUE,2800,68,4,TRUE,400,4000,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Stare Miasto"
1165,"Mieszkanie Bamberski Dwór,2 pokoje,bez pośredników",2018-10-09,2020-08-26,2020-09-13,TRUE,1600,40,2,TRUE,570,1800,FALSE,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"Jeżyce"
15387,"Nowe mieszkanie 2 pok. 40 mkw. Rataje, Milczańska",2020-09-02,2020-09-08,2020-10-02,,2200,40,2,TRUE,400,2000,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,"Rataje"
16292,"Katowicka 2 pok umeblowane + garaż,",2020-09-22,2020-09-22,2020-10-22,FALSE,1500,-999,2,,600,0,FALSE,6,TRUE,FALSE,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,"Malta"
15413,"Mylna, Jeżyce - 2 pokojowe w nowym bloku 1500zł",2020-09-03,2020-09-03,2020-10-03,FALSE,1500,39,2,FALSE,350,1500,,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,"Jeżyce"
3270,"Apartament na Jeżycach, Osiedle Park Sowińskiego",2019-06-27,2019-07-27,2019-08-26,FALSE,2000,45,2,FALSE,0,0,FALSE,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Grunwald"
10242,"⭐⭐⭐⭐⭐ Prezentacja online Virtual Tour",2020-03-30,2020-04-19,2020-04-29,FALSE,1600,48,2,TRUE,495,2000,FALSE,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,"Grunwald"
13145,"2pokoje w doskonałej lokalizacji. os.Jagiellońskie",2020-07-05,2020-07-07,2020-08-04,FALSE,1500,38,2,,320,0,TRUE,4,TRUE,FALSE,,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,"Rataje"
7240,"Nowe mieszkanie 2pokojowe przy ul. Gąsiorowskich",2019-11-22,2020-02-14,2020-02-20,FALSE,2100,38,-9,FALSE,0,0,FALSE,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,"Łazarz"
14329,"Kawalerka, Centrum, Ataner, Apartament bezpośr.",2020-08-08,2020-09-03,2020-09-07,TRUE,1400,32.4,-9,TRUE,480,2000,TRUE,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Centrum"
9494,"Katowicka, Ataner 50 m2, 2 pok, 5 p, basen, garaz!",2020-02-28,2020-09-25,2020-10-25,FALSE,2300,,,FALSE,600,6000,FALSE,5,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
16420,"Nieumeblowana kawalerka z mc post",2020-09-25,2020-09-25,2020-10-25,FALSE,1150,35,1,FALSE,1150,0,FALSE,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Naramowice"
11934,"PROMOCJA pierwszy miesiąc gratis, 2 pokoje 42 m2",2020-05-29,2020-06-01,2020-06-28,,1200,42,2,TRUE,300,0,FALSE,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,"Nowe Miasto"
4358,"Os.Batorego 2 pokojowe z ogródkiem i garażem",2019-08-06,2020-05-06,2020-05-15,FALSE,1600,,,FALSE,389,1600,FALSE,4,,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,
15888,"2 pokoje w Atanerze - Centrum",2020-09-14,2020-09-14,2020-10-14,FALSE,1700,36.01,2,FALSE,200,0,TRUE,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,TRUE,"Centrum"
3420,"Wynajmę 3 pokojowe mieszkanie na Ogrodach",2019-07-03,2019-07-03,2019-08-02,FALSE,1500,50,-9,FALSE,500,1500,FALSE,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Ogrody"
6314,"Mieszkanie w nowszym budynku, Grunwald, Jawornicka",2019-10-13,2019-10-23,2019-11-12,FALSE,1500,-999,2,,350,1500,FALSE,4,TRUE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Grunwald"
1788,"Ładne 2 pok mieszkanie w centrum, winda",2019-04-11,2019-05-11,2019-06-10,,1800,43,2,FALSE,0,0,FALSE,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Grunwald"
4036,"2 pokojowe z pięknym widokiem do wynajęcia",2019-07-24,2019-07-25,2019-08-23,FALSE,1700,47,-9,TRUE,450,0,FALSE,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,"Winogrady"
14032,"Mieszkanie na wynajem rataje",2020-07-31,2020-07-31,2020-08-30,FALSE,3000,45,2,FALSE,500,3000,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,"Rataje"
11074,"Mieszkanie, 68 m², Poznań",2020-05-04,2020-07-03,2020-08-02,FALSE,2600,68,3,FALSE,0,0,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Grunwald"
1474,"Przepiękne świeże mieszkanie Wyspiańskiego 13",2019-02-13,2019-07-13,2019-08-12,FALSE,2000,45,2,FALSE,380,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Łazarz"
4506,"3 mieszkania 2 pokojowe w nowszym bloku. Górczyn",2019-08-09,2019-08-12,2019-09-08,FALSE,1600,-999,2,FALSE,1,0,TRUE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Górczyn"
8676,"Apartament na X piętrze z widokiem",2020-01-31,2020-05-18,2020-06-17,FALSE,2690,53,2,FALSE,550,0,FALSE,10,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Centrum"
6911,"Wynajem Palacza 4 pok. 2200",2019-11-07,2019-11-07,2019-12-07,FALSE,2200,76,4,FALSE,0,0,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Grunwald"
11668,"Umeblowana kawalerka w Centrum",2020-05-21,2020-05-21,2020-06-20,,1250,-999,,TRUE,300,1550,TRUE,5,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,TRUE,
14275,"Ataner przy Tesco, Os.Batorego",2020-08-06,2020-08-16,2020-09-05,TRUE,1400,38,-9,TRUE,400,2500,FALSE,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Stare Miasto"
12086,"Mieszkanie, 38 m², Poznań",2020-06-03,2020-07-03,2020-08-02,FALSE,1700,38,2,FALSE,0,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Centrum"
11397,"Mieszkanie 2-pok | Balkon | Rozkład | Katowicka",2020-05-13,2020-06-12,2020-07-12,FALSE,1800,55,-9,FALSE,650,0,FALSE,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Nowe Miasto"
13601,"Z windą i miejscem parkingowym - bez pośrednika",2020-07-18,2020-07-18,2020-08-17,FALSE,1700,30.4,1,TRUE,180,3000,FALSE,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Stare Miasto"
8456,"Taczaka 14, Stare Miasto, kawalerka, Bez Prowizji",2020-01-22,2020-04-24,2020-05-21,FALSE,1000,18,1,FALSE,0,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Stare Miasto"
